,Target_encoded,Application mode,Application order,Course,Previous qualification,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Debtor,Tuition fees up to date,Gender,Scholarship holder,Inflation rate,Total Curricular units (grade),Total Curricular units (approved),Total Curricular units (without evaluations)
1033,0,7,1,5,0,0,26,9,9,0,1,0,1,0.5657081587484707,1.0,0.6457112531348923,0.0
1034,1,7,1,4,0,22,13,7,7,0,1,0,0,0.262002410774717,0.75,0.0,0.0
1035,0,0,3,4,0,0,27,9,7,0,1,0,1,0.30370574797375377,1.0,0.6906959960353908,0.0
1036,1,7,1,9,0,0,27,9,7,0,1,0,0,0.30370574797375377,0.0,0.0,0.0
1037,0,0,1,9,0,0,2,4,2,0,1,0,0,0.5657081587484707,1.0,0.6906959960353908,0.0
1038,0,12,1,5,0,0,27,4,9,0,1,0,1,0.0,1.0,0.6906959960353908,0.0
1039,0,0,1,15,0,2,0,2,5,0,1,0,0,0.8626475888460029,1.0,0.6457112531348923,0.0
1040,0,7,4,4,0,0,13,4,5,0,1,0,0,0.16953387213106524,1.0,0.6457112531348923,0.3413030972429926
1041,0,8,6,11,0,21,26,9,7,0,1,0,1,0.5657081587484707,1.0,0.7292305501170816,0.3413030972429926
1042,0,13,1,13,0,21,26,9,6,0,1,0,0,0.0,1.0,0.6457112531348923,0.0
1043,0,0,6,11,0,22,27,9,9,0,1,0,1,0.8626475888460029,1.0,0.7292305501170816,0.0
1044,0,0,5,10,0,12,13,4,7,0,1,0,0,0.0,1.0,0.6457112531348923,0.0
1045,1,3,1,16,14,0,13,4,9,0,1,0,0,0.262002410774717,0.0,0.0,0.0
1046,1,0,3,14,0,2,27,2,10,0,1,0,0,0.5657081587484707,1.0,0.6906959960353908,0.0
1047,0,0,6,11,0,1,0,4,4,0,1,0,0,0.5657081587484707,1.0,0.7292305501170816,0.0
1048,0,0,1,11,0,0,13,9,6,0,1,0,1,0.30370574797375377,1.0,0.7292305501170816,0.0
1049,0,0,1,11,0,22,27,5,5,0,1,0,0,0.262002410774717,1.0,0.7629347951689582,0.0
1050,0,0,1,1,0,0,27,4,8,0,1,0,1,0.0,0.0,0.0,0.0
1051,0,7,2,11,0,12,26,4,7,0,1,0,0,0.0,1.0,0.7629347951689582,0.0
1052,1,7,3,11,0,2,2,4,5,0,1,0,0,0.0,1.0,0.7629347951689582,0.0
1053,0,14,1,5,13,2,2,2,2,0,1,0,0,0.262002410774717,1.0,0.6457112531348923,0.0
1054,0,0,2,11,0,21,26,9,7,0,1,0,1,0.0,1.0,0.7629347951689582,0.0
1055,0,0,1,11,0,12,13,5,7,0,1,0,1,0.262002410774717,1.0,0.7292305501170816,0.0
1056,1,0,2,11,0,0,26,4,4,0,1,0,1,0.30370574797375377,1.0,0.7292305501170816,0.0
1057,0,0,1,11,0,0,27,1,7,0,1,0,0,0.8277105695231877,1.0,0.6906959960353908,0.0
1058,1,11,1,13,8,0,13,1,5,1,0,0,0,0.0,1.0,0.5916741449658186,0.0
1059,0,0,1,11,0,12,13,4,10,0,1,0,0,1.0,1.0,0.7292305501170816,0.0
1060,1,16,1,9,15,0,13,5,5,1,0,0,0,0.5657081587484707,1.0,0.5916741449658186,0.0
1061,1,0,1,4,0,12,13,7,7,0,1,0,0,0.8626475888460029,0.0,0.0,0.0
1062,0,11,1,2,0,21,8,9,10,0,1,0,0,0.30370574797375377,1.0,0.6906959960353908,0.0
1063,0,0,1,11,0,12,0,4,4,0,1,0,0,0.0,1.0,0.7629347951689582,0.0
1064,0,0,1,15,0,12,0,5,10,1,1,0,0,0.0,1.0,0.5916741449658186,0.0
1065,1,3,1,2,14,12,0,5,10,1,0,0,0,0.0,1.0,0.7629347951689582,0.0
1066,0,0,6,11,0,22,26,5,6,0,1,0,1,0.8277105695231877,1.0,0.6906959960353908,0.0
1067,0,0,1,8,0,21,27,3,3,0,1,0,0,0.8626475888460029,1.0,0.6457112531348923,0.0
1068,0,13,1,11,0,0,13,9,8,0,1,0,0,0.0,1.0,0.7629347951689582,0.0
1069,0,0,2,13,0,12,13,9,9,0,1,0,0,0.262002410774717,1.0,0.6457112531348923,0.0
1070,0,0,1,11,0,0,0,4,4,0,1,0,1,0.0,1.0,0.7629347951689582,0.0
1071,0,14,1,9,13,12,13,8,8,0,1,0,1,0.262002410774717,1.0,0.6906959960353908,0.0
1072,0,0,1,15,0,22,26,5,5,0,1,0,0,0.0,1.0,0.6457112531348923,0.0
1073,0,0,1,5,0,2,2,1,11,0,1,0,0,0.8277105695231877,1.0,0.6457112531348923,0.0
1074,0,0,1,9,0,21,26,9,5,0,1,0,0,0.0,1.0,0.6906959960353908,0.0
1075,0,0,2,14,0,12,13,4,7,0,1,0,0,0.30370574797375377,1.0,0.6906959960353908,0.0
1076,1,1,1,15,0,12,27,9,9,0,0,0,0,0.8626475888460029,1.0,0.7629347951689582,0.0
1077,1,7,1,10,0,21,26,5,9,0,1,0,0,0.8277105695231877,1.0,0.2958370724829093,0.0
1078,1,13,1,1,0,2,0,2,3,1,1,0,0,0.0,0.0,0.0,0.0
1079,0,0,2,11,0,0,26,4,9,0,1,0,1,0.262002410774717,1.0,0.7292305501170816,0.0
1080,0,0,1,4,0,0,13,4,0,0,1,0,1,0.30370574797375377,1.0,0.6906959960353908,0.0
1081,0,0,2,10,0,12,13,9,9,0,1,0,1,0.262002410774717,1.0,0.6457112531348923,0.0
1082,0,15,1,4,0,4,0,2,10,0,1,0,0,0.5657081587484707,1.0,0.5916741449658186,0.0
1083,0,0,1,15,0,0,13,9,4,0,1,0,1,0.30370574797375377,1.0,0.7292305501170816,0.0
1084,0,0,2,4,0,12,0,9,3,0,1,0,1,0.0,1.0,0.6906959960353908,0.0
1085,1,7,2,7,0,2,0,2,1,0,1,0,0,0.8626475888460029,0.0,0.0,0.0
1086,0,7,1,13,0,9,27,9,5,0,1,0,1,0.5657081587484707,1.0,0.6906959960353908,0.0
1087,0,0,1,14,0,22,13,17,15,1,1,0,0,0.16953387213106524,1.0,0.6906959960353908,0.0
1088,0,7,2,15,0,0,0,4,0,0,1,0,0,0.0,1.0,0.6906959960353908,0.0
1089,0,13,1,1,0,12,13,5,7,0,1,0,0,0.8626475888460029,0.0,0.0,0.0
1090,0,7,1,7,0,0,0,4,5,0,1,0,0,0.8277105695231877,1.0,0.6457112531348923,0.0
1091,1,7,3,14,0,12,13,5,8,0,1,0,0,0.5657081587484707,0.0,0.0,0.0
1092,0,7,3,9,0,21,27,0,7,0,1,0,0,0.8277105695231877,1.0,0.6906959960353908,0.0
1093,1,8,4,14,0,12,13,4,4,0,1,0,0,0.8626475888460029,1.0,0.6906959960353908,0.0
1094,0,7,3,11,0,12,0,9,9,0,1,0,1,0.262002410774717,1.0,0.7629347951689582,0.0
1095,1,0,1,15,0,21,26,9,9,1,0,0,0,0.8626475888460029,1.0,0.5239995654055677,0.0
1096,1,7,1,13,2,9,2,5,8,1,0,0,0,0.5657081587484707,0.0,0.0,0.0
1097,0,0,1,10,0,21,27,9,9,0,1,0,0,0.0,1.0,0.5916741449658186,0.0
1098,0,0,1,14,0,0,3,5,3,0,1,0,1,0.5657081587484707,1.0,0.6906959960353908,0.0
1099,0,0,2,11,0,12,26,1,9,0,1,0,1,0.0,1.0,0.7629347951689582,0.0
1100,1,0,1,5,5,12,13,9,9,0,1,0,0,0.0,1.0,0.6457112531348923,0.6826061944859853
1101,1,7,1,7,0,12,13,9,9,0,0,0,0,0.0,0.0,0.0,0.5
1102,0,0,2,15,0,22,27,7,5,0,1,0,0,0.5657081587484707,1.0,0.5916741449658186,0.0
1103,0,13,1,8,0,2,13,9,9,0,1,0,0,0.8277105695231877,1.0,0.7292305501170816,0.0
1104,0,0,1,9,0,12,13,0,5,0,1,0,0,0.8277105695231877,1.0,0.6457112531348923,0.0
1105,1,0,4,1,0,21,27,9,9,0,1,0,0,0.5657081587484707,0.0,0.0,0.0
1106,1,0,2,11,0,18,23,0,0,0,1,0,1,0.0,1.0,0.7292305501170816,0.3413030972429926
1107,0,0,3,11,0,22,13,8,8,1,1,0,1,0.8626475888460029,1.0,0.7629347951689582,0.0
1108,1,15,1,16,15,12,26,5,9,0,0,0,0,0.5657081587484707,1.0,0.6457112531348923,0.0
1109,0,7,4,5,0,12,25,11,7,0,1,0,0,0.8277105695231877,1.0,0.6457112531348923,0.0
1110,0,14,1,3,13,22,27,6,6,0,1,0,0,0.262002410774717,1.0,0.6906959960353908,0.0
1111,0,0,5,11,0,0,13,6,7,0,1,0,1,0.262002410774717,1.0,0.7292305501170816,0.0
1112,0,0,2,11,0,22,13,9,7,0,1,0,1,0.30370574797375377,1.0,0.6906959960353908,0.0
1113,0,11,1,16,0,22,27,3,3,0,1,0,0,0.8626475888460029,1.0,0.5239995654055677,0.0
1114,0,0,1,11,0,12,13,9,7,0,1,0,1,0.8626475888460029,1.0,0.7292305501170816,0.0
1115,0,8,1,11,0,22,26,9,7,0,1,0,0,0.0,1.0,0.7629347951689582,0.0
1116,1,0,1,4,0,2,27,1,9,0,0,0,0,0.5657081587484707,0.0,0.0,0.0
1117,0,0,1,11,0,22,13,9,5,0,1,0,0,0.0,1.0,0.7292305501170816,0.0
1118,0,11,2,12,0,21,26,9,9,0,1,0,0,0.262002410774717,1.0,0.6457112531348923,0.0
1119,0,7,1,11,0,12,27,5,9,0,1,0,1,0.8277105695231877,1.0,0.6906959960353908,0.0
1120,0,11,1,9,0,22,13,9,9,0,1,0,0,0.0,1.0,0.6457112531348923,0.0
1121,0,0,3,13,0,0,0,5,5,0,1,0,0,0.8277105695231877,1.0,0.6457112531348923,0.0
1122,0,12,1,11,0,0,13,4,8,0,1,0,0,0.8626475888460029,1.0,0.7629347951689582,0.0
1123,0,14,1,3,13,21,27,9,9,1,1,0,1,0.8626475888460029,1.0,0.6457112531348923,0.0
1124,0,0,1,14,0,22,26,9,9,0,1,0,1,0.16953387213106524,1.0,0.6906959960353908,0.0
1125,0,0,2,13,0,21,27,9,9,0,1,0,1,0.0,1.0,0.5916741449658186,0.0
1126,0,11,1,11,2,2,26,2,10,0,1,0,0,0.8626475888460029,1.0,0.7629347951689582,0.0
1127,0,0,1,9,0,21,27,9,9,1,0,0,1,0.5657081587484707,1.0,0.6457112531348923,0.0
1128,0,0,1,8,0,21,26,9,6,0,1,0,1,0.262002410774717,1.0,0.6457112531348923,0.0
1129,0,7,5,11,0,21,27,5,8,0,1,0,1,1.0,1.0,0.7292305501170816,0.0
1130,0,0,3,11,0,12,26,7,7,0,1,0,1,0.0,1.0,0.7629347951689582,0.0
1131,0,12,1,11,0,0,1,9,3,0,1,0,0,1.0,1.0,0.7292305501170816,0.0
1132,0,0,1,8,0,21,26,31,35,0,1,0,0,0.262002410774717,1.0,0.5239995654055677,0.0
1133,0,0,1,11,0,12,0,9,5,0,1,0,1,0.0,1.0,0.7629347951689582,0.0
1134,1,7,1,10,0,21,26,5,6,0,0,0,0,0.8626475888460029,0.0,0.0,0.0
1135,1,14,1,1,13,21,26,5,6,0,0,0,0,0.262002410774717,1.0,0.5239995654055677,0.0
1136,0,0,3,4,0,21,27,9,9,0,1,0,1,0.5657081587484707,1.0,0.6906959960353908,0.0
1137,1,0,1,10,0,0,27,4,9,0,1,0,1,0.5657081587484707,1.0,0.5239995654055677,0.0
1138,0,7,4,11,0,22,26,3,3,0,1,0,0,0.5657081587484707,1.0,0.7292305501170816,0.0
1139,0,0,1,5,0,12,13,4,6,0,1,0,0,0.8626475888460029,1.0,0.6906959960353908,0.0
1140,0,0,6,11,0,22,13,5,6,0,1,0,0,0.8626475888460029,1.0,0.7292305501170816,0.0
1141,0,7,6,8,0,12,27,7,9,0,1,0,1,1.0,1.0,0.5239995654055677,0.0
1142,1,0,1,13,0,0,0,2,2,0,1,0,0,0.8277105695231877,1.0,0.5916741449658186,0.0
1143,0,0,1,15,0,12,13,9,5,1,1,0,1,1.0,1.0,0.6906959960353908,0.0
1144,0,6,2,8,0,21,26,9,9,0,1,0,1,0.5657081587484707,1.0,0.5916741449658186,0.0
1145,0,0,2,2,0,12,8,0,0,0,1,0,0,0.8277105695231877,1.0,0.6457112531348923,0.0
1146,0,0,1,1,0,12,27,4,5,0,1,0,0,0.8277105695231877,0.0,0.0,0.0
1147,0,15,1,16,0,12,27,5,7,0,1,0,0,0.5657081587484707,1.0,0.6457112531348923,0.0
1148,0,8,2,15,0,0,0,9,0,0,1,0,0,0.0,1.0,0.6906959960353908,0.0
1149,0,0,1,11,0,12,13,4,4,0,1,0,0,1.0,1.0,0.7292305501170816,0.0
1150,0,0,1,4,0,9,13,4,5,0,1,0,1,0.5657081587484707,1.0,0.6906959960353908,0.0
1151,1,7,1,1,0,21,26,9,1,0,1,0,0,0.8626475888460029,0.0,0.0,0.0
1152,0,7,3,8,0,0,13,3,5,0,1,0,0,0.5657081587484707,1.0,0.5239995654055677,0.0
1153,0,0,1,11,0,22,0,9,4,0,1,0,0,0.16953387213106524,1.0,0.6457112531348923,0.0
1154,0,0,3,11,0,0,26,7,7,0,1,0,0,0.5657081587484707,1.0,0.7292305501170816,0.0
1155,0,0,1,8,0,0,1,10,10,0,1,0,0,0.5657081587484707,1.0,0.5916741449658186,0.0
1156,1,7,1,10,0,22,26,9,7,0,0,0,0,0.5657081587484707,1.0,0.2958370724829093,0.0
1157,0,6,4,10,0,22,26,9,7,0,1,0,1,0.5657081587484707,1.0,0.6906959960353908,0.0
1158,0,0,2,14,0,0,26,9,7,0,1,0,1,0.8626475888460029,1.0,0.6457112531348923,0.0
1159,0,0,1,8,0,12,13,3,9,0,1,0,1,0.30370574797375377,1.0,0.6457112531348923,0.0
1160,0,11,1,16,11,21,26,9,9,0,1,0,0,0.8277105695231877,1.0,0.6457112531348923,0.3413030972429926
1161,0,3,1,11,14,21,26,3,3,0,1,0,0,0.262002410774717,1.0,0.7292305501170816,0.0
1162,0,7,3,11,0,22,0,9,5,0,1,0,0,0.5657081587484707,1.0,0.7292305501170816,0.0
1163,0,11,1,2,0,21,26,3,4,0,1,0,1,0.8626475888460029,1.0,0.6906959960353908,0.0
1164,1,11,1,11,0,21,26,9,9,1,0,0,0,0.16953387213106524,0.75,0.0,0.0
1165,0,11,1,2,14,12,26,5,9,0,1,0,0,0.262002410774717,1.0,0.7629347951689582,0.0
1166,1,11,2,8,2,2,26,9,9,0,1,0,0,1.0,1.0,0.7292305501170816,0.0
1167,0,13,2,14,0,12,13,0,0,0,1,1,0,0.8277105695231877,1.0,0.6457112531348923,0.0
1168,1,7,2,14,0,2,0,2,7,0,1,0,1,0.8626475888460029,1.0,0.6906959960353908,0.0
1169,0,0,1,13,0,12,26,5,7,0,1,1,0,0.0,1.0,0.5916741449658186,0.0
1170,0,0,1,8,0,22,13,5,7,0,1,1,0,0.262002410774717,1.0,0.6457112531348923,0.0
1171,0,7,4,11,0,0,13,4,3,0,1,1,1,0.5657081587484707,1.0,0.7292305501170816,0.0
1172,1,12,1,6,0,18,23,0,0,0,1,1,0,0.5657081587484707,1.0,0.2958370724829093,0.0
1173,0,11,1,16,0,0,0,4,10,0,1,1,0,0.262002410774717,1.0,0.6457112531348923,0.0
1174,0,8,1,13,0,0,26,9,9,0,1,1,0,1.0,1.0,0.5916741449658186,0.0
1175,1,7,4,10,0,12,0,5,5,0,1,1,0,0.16953387213106524,1.0,0.5239995654055677,0.0
1176,0,6,2,9,0,21,26,5,6,0,1,0,0,0.0,1.0,0.6457112531348923,0.0
1177,0,0,2,4,0,1,0,9,1,0,1,1,0,0.16953387213106524,1.0,0.6457112531348923,0.0
1178,1,11,1,11,0,21,26,9,9,1,1,0,0,0.16953387213106524,1.0,0.4333934776341723,0.0
1179,0,8,1,12,0,22,26,9,9,0,1,0,1,1.0,1.0,0.7629347951689582,0.0
1180,1,11,1,11,0,21,26,9,9,0,1,0,0,0.16953387213106524,1.0,0.5239995654055677,0.0
1181,0,6,1,5,0,0,0,9,9,0,1,0,0,1.0,1.0,0.5916741449658186,0.0
1182,0,0,3,11,0,12,13,5,5,0,1,0,0,0.262002410774717,1.0,0.6906959960353908,0.0
1183,1,16,1,5,15,12,27,9,9,1,0,0,0,0.5657081587484707,1.0,0.6457112531348923,0.0
1184,0,0,2,11,0,12,27,29,42,0,1,0,0,0.30370574797375377,1.0,0.6906959960353908,0.0
1185,0,0,1,9,0,12,13,9,9,0,1,0,1,0.16953387213106524,1.0,0.6906959960353908,0.0
1186,0,3,1,11,2,21,13,9,7,0,1,0,0,0.0,1.0,0.819836637888477,0.0
1187,1,7,1,8,0,21,26,9,7,0,1,0,0,0.8277105695231877,1.0,0.2958370724829093,0.0
1188,0,7,1,10,0,12,0,5,7,1,1,0,0,0.0,1.0,0.5916741449658186,0.0
1189,0,0,1,13,0,0,13,4,4,0,1,0,1,0.30370574797375377,1.0,0.6906959960353908,0.0
1190,1,3,2,7,2,18,23,0,0,0,1,0,0,0.5657081587484707,0.0,0.0,0.6045309775610836
1191,0,0,6,11,0,0,0,4,4,0,1,0,0,0.5657081587484707,1.0,0.7292305501170816,0.0
1192,0,0,1,1,0,12,13,7,7,0,1,0,1,0.0,0.0,0.0,0.0
1193,0,3,1,10,14,0,0,3,6,0,1,0,0,0.0,1.0,0.8667869552683446,0.0
1194,0,11,1,3,0,22,26,9,9,0,1,0,0,0.8626475888460029,1.0,0.887511217448728,0.0
1195,0,7,1,15,0,12,13,4,7,0,1,0,0,0.0,1.0,0.7292305501170816,0.0
1196,1,3,1,4,2,21,1,9,3,0,0,0,0,0.5657081587484707,0.75,0.0,0.0
1197,1,12,1,15,0,0,26,5,5,0,1,0,0,1.0,1.0,0.5239995654055677,0.0
1198,0,0,1,9,0,0,13,4,4,0,0,0,0,0.5657081587484707,1.0,0.6906959960353908,0.0
1199,0,3,1,5,14,0,13,5,5,0,1,0,0,0.262002410774717,1.0,0.6906959960353908,0.0
1200,0,0,1,7,0,0,13,4,4,0,1,0,0,0.30370574797375377,1.0,0.6906959960353908,0.0
1201,0,11,1,2,11,21,26,4,8,0,1,0,0,0.0,1.0,0.6906959960353908,0.0
1202,1,11,2,8,0,12,26,9,7,1,0,0,0,0.5657081587484707,1.0,0.4333934776341723,0.0
1203,0,0,6,9,0,0,27,31,34,1,1,0,1,0.5657081587484707,1.0,0.5916741449658186,0.0
1204,1,11,1,9,0,18,23,0,0,0,0,0,0,0.0,0.75,0.0,0.0
1205,0,3,1,8,2,22,27,1,9,0,1,0,0,0.5657081587484707,1.0,0.5916741449658186,0.0
1206,0,13,2,11,0,21,23,11,0,1,1,0,0,0.8277105695231877,1.0,0.8667869552683446,0.5
1207,0,11,1,3,11,12,26,9,10,1,1,0,0,0.16953387213106524,1.0,0.6906959960353908,0.0
1208,1,3,1,2,2,21,27,0,5,0,0,0,0,1.0,0.75,0.0,0.0
1209,1,11,1,3,0,21,26,9,9,1,0,0,0,0.5657081587484707,1.0,0.5916741449658186,0.0
1210,1,13,1,12,0,21,26,9,9,0,0,0,0,0.5657081587484707,0.0,0.0,0.8413030972429927
1211,0,7,1,9,0,0,0,9,9,0,1,0,1,0.8626475888460029,1.0,0.6457112531348923,0.0
1212,0,11,1,11,11,22,0,9,4,0,1,0,1,0.0,1.0,0.7629347951689582,0.3413030972429926
1213,0,0,1,13,0,21,26,0,0,0,1,0,0,0.8277105695231877,1.0,0.5916741449658186,0.3413030972429926
1214,0,0,4,11,0,12,13,7,9,0,1,0,1,0.262002410774717,1.0,0.7292305501170816,0.0
1215,0,0,1,11,0,2,27,3,7,0,1,0,1,0.16953387213106524,1.0,0.7629347951689582,0.0
1216,0,7,4,9,0,12,13,5,8,0,1,0,0,0.16953387213106524,1.0,0.5916741449658186,0.0
1217,0,14,1,2,13,12,26,7,6,0,1,0,0,0.262002410774717,1.0,0.6906959960353908,0.0
1218,0,0,2,11,0,0,0,4,10,0,1,0,0,0.5657081587484707,1.0,0.7292305501170816,0.0
1219,0,8,2,8,0,12,27,9,7,0,1,0,1,0.0,1.0,0.6457112531348923,0.0
1220,1,0,2,1,0,23,0,3,4,1,1,0,0,0.262002410774717,0.0,0.0,0.0
1221,0,0,1,11,0,12,0,9,5,0,1,0,1,0.30370574797375377,1.0,0.7629347951689582,0.0
1222,1,11,1,16,11,12,28,5,3,1,0,0,0,0.16953387213106524,0.0,0.0,0.0
1223,0,11,1,2,11,0,13,1,5,1,1,0,1,0.0,1.0,0.6906959960353908,0.0
1224,0,0,3,11,0,12,27,7,7,0,1,0,1,0.0,1.0,0.7629347951689582,0.0
1225,0,7,1,9,0,22,27,7,7,0,1,0,1,1.0,1.0,0.6906959960353908,0.0
1226,0,0,1,8,0,6,13,4,3,0,1,0,0,0.8277105695231877,1.0,0.6457112531348923,0.0
1227,0,7,1,9,0,22,27,5,7,0,1,0,0,0.0,1.0,0.6906959960353908,0.0
1228,0,0,5,11,0,22,27,4,8,0,1,0,0,0.0,1.0,0.7629347951689582,0.0
1229,0,16,1,5,15,0,0,4,3,1,1,0,0,0.5657081587484707,1.0,0.6457112531348923,0.0
1230,0,0,1,9,0,12,27,5,6,0,1,0,1,1.0,1.0,0.6457112531348923,0.0
1231,0,0,1,9,0,0,13,4,4,1,1,0,0,0.0,1.0,0.6906959960353908,0.0
1232,0,3,1,11,2,12,27,4,10,0,1,0,0,0.8277105695231877,1.0,0.6906959960353908,0.0
1233,0,7,2,14,0,2,0,4,5,0,1,0,0,0.16953387213106524,1.0,0.6906959960353908,0.0
1234,0,7,6,11,0,0,26,1,1,0,1,0,0,0.5657081587484707,1.0,0.7292305501170816,0.0
1235,1,11,1,16,0,12,27,7,4,0,1,0,0,0.5657081587484707,1.0,0.5239995654055677,0.0
1236,0,0,6,11,0,0,26,4,3,0,1,0,0,0.16953387213106524,1.0,0.7629347951689582,0.0
1237,1,8,1,6,0,0,26,7,7,0,1,1,0,0.0,0.75,0.0,0.0
1238,0,14,1,3,13,22,26,9,9,0,1,1,0,0.16953387213106524,1.0,0.6906959960353908,0.0
1239,1,0,1,13,0,2,0,4,4,0,1,1,0,0.8626475888460029,0.0,0.0,0.0
1240,1,13,1,16,0,21,26,9,9,0,0,1,0,0.5657081587484707,1.0,0.5916741449658186,0.0
1241,1,11,1,7,0,12,13,4,4,0,0,1,0,0.0,1.0,0.5239995654055677,0.0
1242,0,11,1,6,11,0,13,4,5,0,1,1,0,0.0,1.0,0.2958370724829093,0.0
1243,0,12,1,5,13,12,2,9,1,0,1,0,0,0.16953387213106524,1.0,0.6457112531348923,0.0
1244,1,13,1,16,0,21,26,4,9,0,0,0,0,1.0,1.0,0.2958370724829093,0.0
1245,1,11,1,15,0,21,26,5,5,0,1,0,0,0.16953387213106524,1.0,0.2958370724829093,0.0
1246,0,0,1,9,0,12,13,9,9,0,1,0,1,0.30370574797375377,1.0,0.6906959960353908,0.0
1247,1,0,3,9,0,12,13,9,9,1,1,0,0,0.262002410774717,0.0,0.0,0.0
1248,0,16,1,13,15,12,26,3,6,1,1,0,0,0.5657081587484707,1.0,0.2958370724829093,0.0
1249,1,0,2,15,0,22,26,5,3,0,0,0,0,0.0,1.0,0.6457112531348923,0.0
1250,0,0,1,10,0,12,28,4,8,0,1,0,0,0.30370574797375377,1.0,0.6906959960353908,0.0
1251,0,13,1,14,0,22,26,9,5,0,1,0,0,0.8626475888460029,1.0,0.6906959960353908,0.0
1252,0,7,3,13,0,22,27,7,8,0,1,0,1,0.30370574797375377,1.0,0.6457112531348923,0.0
1253,0,0,1,9,0,22,27,7,8,0,1,0,0,0.8277105695231877,1.0,0.6906959960353908,0.0
1254,0,13,1,5,0,12,13,5,1,0,1,0,0,1.0,0.75,0.5916741449658186,0.3413030972429926
1255,1,11,1,7,0,2,0,5,5,0,1,0,1,0.30370574797375377,0.75,0.2958370724829093,0.0
1256,0,7,1,9,0,12,27,5,5,0,1,0,0,0.30370574797375377,1.0,0.6906959960353908,0.0
1257,0,0,3,12,0,22,26,7,7,0,1,0,0,1.0,1.0,0.7629347951689582,0.0
1258,0,0,4,11,0,0,26,4,7,0,1,0,1,1.0,1.0,0.7292305501170816,0.0
1259,0,0,1,5,0,12,27,9,9,0,1,0,0,0.262002410774717,1.0,0.6906959960353908,0.0
1260,0,0,3,9,0,0,0,3,3,0,1,0,0,0.8277105695231877,1.0,0.6906959960353908,0.0
1261,1,12,1,6,0,12,26,9,3,1,1,1,0,0.0,0.75,0.4333934776341723,0.0
1262,1,0,2,14,0,12,13,9,9,0,1,1,0,0.262002410774717,0.0,0.0,0.0
1263,0,11,1,15,0,21,13,7,3,1,1,0,1,0.0,1.0,0.6906959960353908,0.0
1264,0,8,2,11,0,22,26,9,5,0,1,0,1,1.0,1.0,0.7292305501170816,0.0
1265,0,0,6,11,0,0,0,4,5,0,1,0,1,0.0,1.0,0.7629347951689582,0.0
1266,0,0,1,13,0,22,27,9,10,0,1,0,0,0.30370574797375377,1.0,0.6457112531348923,0.0
1267,0,7,2,11,0,12,26,9,7,0,1,0,1,0.5657081587484707,1.0,0.7292305501170816,0.0
1268,0,16,1,16,0,22,27,28,43,1,1,0,0,0.5657081587484707,1.0,0.6457112531348923,0.0
1269,1,11,1,13,0,21,26,6,6,0,1,0,0,0.5657081587484707,0.75,0.0,0.0
1270,0,7,1,14,0,21,13,9,10,0,1,0,0,0.8626475888460029,1.0,0.6906959960353908,0.0
1271,0,13,1,8,0,12,27,9,9,0,1,0,0,0.16953387213106524,1.0,0.5916741449658186,0.0
1272,1,0,1,8,0,22,26,9,8,0,1,0,0,0.8277105695231877,1.0,0.5916741449658186,0.0
1273,1,15,1,15,0,21,26,7,8,0,1,0,0,0.5657081587484707,0.0,0.0,0.0
1274,0,3,1,16,14,21,26,9,7,0,1,0,0,0.262002410774717,1.0,0.6457112531348923,0.0
1275,0,7,2,10,0,12,13,4,7,0,1,0,0,0.30370574797375377,1.0,0.6906959960353908,0.0
1276,0,7,5,13,0,0,13,9,7,0,1,0,0,0.30370574797375377,1.0,0.6457112531348923,0.0
1277,1,11,1,8,0,21,26,9,9,0,0,0,0,0.0,1.0,0.6457112531348923,0.0
1278,0,11,1,2,0,0,9,4,5,0,1,1,1,0.262002410774717,1.0,0.5916741449658186,0.0
1279,0,7,1,9,0,12,26,9,9,0,1,0,1,0.0,1.0,0.6906959960353908,0.0
1280,0,0,3,14,0,12,13,4,9,0,1,1,1,0.16953387213106524,1.0,0.6906959960353908,0.0
1281,0,0,3,11,0,22,13,7,9,0,1,1,1,0.5657081587484707,1.0,0.7292305501170816,0.0
1282,1,7,5,10,0,0,13,4,7,0,0,1,0,0.0,0.0,0.0,0.0
1283,0,0,1,6,0,12,13,4,4,0,1,1,1,0.262002410774717,1.0,0.6457112531348923,0.0
1284,0,0,1,13,0,12,26,5,7,0,1,1,1,0.0,1.0,0.5916741449658186,0.0
1285,1,7,2,15,0,12,27,3,3,0,1,1,0,0.262002410774717,1.0,0.6906959960353908,0.0
1286,0,0,2,4,0,0,0,4,9,0,1,1,1,0.8277105695231877,1.0,0.6457112531348923,0.0
1287,0,0,1,9,0,12,0,9,9,0,1,1,0,0.5657081587484707,1.0,0.6906959960353908,0.0
1288,0,0,1,14,0,20,26,0,0,0,1,1,0,0.8277105695231877,1.0,0.5916741449658186,0.0
1289,0,0,1,11,0,12,13,9,7,0,1,1,0,0.30370574797375377,1.0,0.7292305501170816,0.0
1290,0,7,2,6,0,0,13,9,8,0,1,1,1,0.30370574797375377,1.0,0.6906959960353908,0.0
1291,0,0,1,11,0,22,27,9,9,0,1,1,0,1.0,1.0,0.7292305501170816,0.0
1292,1,14,1,3,13,0,13,9,7,0,1,1,0,0.0,1.0,0.4333934776341723,0.0
1293,0,7,5,6,0,3,9,2,9,0,1,1,0,0.5657081587484707,1.0,0.6457112531348923,0.0
1294,1,11,1,3,0,0,30,9,3,1,0,1,0,0.262002410774717,0.0,0.0,0.0
